Tiempo (horas),Temperatura_Salon_1 (C),Potencia_Salon_1 (W),Temperatura_Salon_2 (C),Potencia_Salon_2 (W),Temperatura_Salon_3 (C),Potencia_Salon_3 (W),Temperatura_Salon_4 (C),Potencia_Salon_4 (W)
0.6336336336336337,21.776473915156785,1832.939511065723,20.77787586486714,1621.6172726891796,19.74101962249734,1507.219114830253,18.71156316586105,1238.224101414845
0.6346346346346347,21.77680226627575,1832.2818765481125,20.779678464693998,1620.9514200907342,19.74375122543927,1507.5759149538253,18.71356050471947,1239.1907884073287
0.6356356356356356,21.77710575723789,1831.667476945504,20.781435291768013,1620.2814338609965,19.74647390240135,1507.90246485714,18.715596654574636,1240.1486243363588
0.6366366366366367,21.777386484212908,1831.0965976733314,20.783146762241152,1619.6082706224602,19.749186323758256,1508.1986758676653,18.717670674799642,1241.0964558365436
0.6376376376376377,21.777646534810522,1830.5694652412053,20.784813335139102,1618.9328785215614,19.751887176077748,1508.4645028018251,18.719781572822505,1242.0331534354082
0.6386386386386386,21.77788798561014,1830.0862477226603,20.786435511239834,1618.256195959339,19.754575163859883,1508.699943484219,18.721928305987394,1242.9576128337826
0.6396396396396397,21.778112899735454,1829.647055279897,20.788013831907026,1617.579150362245,19.757249011226808,1508.9050382051025,18.72410978346532,1243.8687561527552
0.6406406406406406,21.778323324475938,1829.2519407422608,20.789548877881085,1616.902656994501,19.759907463561188,1509.0798691180705,18.72632486821177,1244.7655331451674
0.6416416416416416,21.77852128895692,1828.9009002372006,20.791041268030455,1616.2276178132254,19.76254928909119,1509.224559579961,18.728572378968767,1245.6469223696129
0.6426426426426427,21.778708801859985,1828.5938738725113,20.792491658065938,1615.5549203674314,19.765173280420377,1509.3392734351185,18.730851092308704,1246.5119323249394
0.6436436436436437,21.778887849195357,1828.3307464686754,20.793900739220756,1614.885436741839,19.76777825600077,1509.4242142462138,18.733159744717195,1247.359602543271
0.6446446446446447,21.779060392127835,1828.1113483401618,20.795269236899067,1614.2200225463127,19.77036306154761,1509.4796244739114,18.735497034712168,1248.1890046396145
0.6456456456456456,21.77922836485786,1827.935456124546,20.796597909295613,1613.5595159515901,19.772926571394407,1509.505784607726,18.737861624996395,1248.9992433161372
0.6466466466466467,21.779393672559095,1827.802793658367,20.797887545989308,1612.9047367718506,19.775467689787053,1509.5030122504966,18.740252144640454,1249.7894573192862
0.6476476476476476,21.779558189370565,1827.7130328989067,20.799138966517088,1612.256485594557,19.777985352130333,1509.4716611586641,18.74266719130147,1250.5588203478724
0.6486486486486486,21.779723756453915,1827.6657948903962,20.800353018920188,1611.6155429578428,19.78047852614903,1509.4121202412696,18.745105333454987,1251.3065419104917
0.6496496496496497,21.77989218011605,1827.6606507731676,20.801530578268068,1610.982668575485,19.782946212963765,1509.3248125205675,18.74756511263369,1252.031868130779
0.6506506506506506,21.780065229981126,1827.6971228357413,20.802672545180208,1610.3586006096637,19.785387448154065,1509.2101940559153,18.750045045714003,1252.73408249868
0.6516516516516516,21.78024463723132,1827.7746856083488,20.803779844328492,1609.7440549913933,19.78780130273375,1509.0687528339024,18.752543627205597,1253.4125065663543
0.6526526526526527,21.78043209291197,1827.8927669968657,20.804853422929018,1609.1397247884643,19.790186884060684,1508.9010076273262,18.75505933155269,1254.0665005873436
0.6536536536536537,21.78062924630215,1828.0507494560932,20.80589424922574,1608.546279620616,19.792543336680595,1508.7075068255826,18.757590615443938,1254.695464097708
0.6546546546546547,21.78083770335181,1828.247971201352,20.806903310968437,1607.964365121594,19.794869843104777,1508.4888272390745,18.76013592012763,1255.2988364379796
0.6556556556556558,21.78105902518642,1828.4837274573124,20.80788161388726,1607.394602447624,19.797165624521547,1508.2455728801958,18.76269367372889,1255.8760972148675
0.6566566566566566,21.781294726680187,1828.757271742987,20.80883018016618,1606.837587831781,19.799429941441577,1507.9783737234493,18.765262293565588,1256.4267667017832
0.6576576576576576,21.78154627509875,1829.0678171917764,20.809750046917575,1606.2938921836335,19.801662094277145,1507.687884447217,18.767840188459704,1256.9504061773735
0.6586586586586587,21.781815088812145,1829.4145379054485,20.810642264660107,1605.7640607334858,19.80386142385572,1507.3747831596831,18.77042576104079,1257.446618201383
0.6596596596596597,21.78210253607895,1829.7965703408904,20.81150789580195,1605.2486127204636,19.806027311868124,1507.0397701113532,18.77301741003823,1257.915046827293
0.6606606606606606,21.78240993390238,1830.2130147284468,20.812348013131462,1604.7480411236381,19.808159181251835,1506.6835663965883,18.775613532559102,1258.3553777513275
0.6616616616616616,21.78273854695901,1830.6629365206193,20.81316369831722,1604.2628124353228,19.81025649650995,1506.306912646508,18.77821252634834,1258.767338397549
0.6626626626626627,21.783089586600838,1831.1453678698674,20.813956040419296,1603.793366475632,19.81231876396655,1505.910567715581,18.780812792027987,1259.15069793892
0.6636636636636637,21.783464209931243,1831.6593091341915,20.81472613441365,1603.3401162473406,19.81434553195912,1505.4953073641384,18.783412735312343,1259.5052672543297
0.6646646646646647,21.78386351895548,1832.2037304091666,20.81547507973132,1602.9034478300619,19.816336390969017,1505.0619229390184,18.78601076919595,1259.8308988217536
0.6656656656656657,21.784288559806143,1832.7775730850065,20.816203978814087,1602.4837203127042,19.81829097369078,1504.611220054453,18.788605316111312,1260.1274865478367
0.6666666666666666,21.784740322044065,1833.379751427217,20.81691393568824,1602.0812657631661,19.820208955041373,1504.144017275265,18.791194810053327,1260.3949655343522
0.6676676676676676,21.785219737800418,1834.0091541751358,20.817606055579997,1601.6963891942369,19.82209005088662,1503.661144827721,18.793777697390393,1260.6333118029065
0.6686686686686687,21.785727681514867,1834.6646461723733,20.818281441812815,1601.3293686323514,19.823934020228805,1503.1634432714322,18.79635244104108,1260.842541923843
0.6696696696696697,21.786264969454955,1835.3450700104602,20.81894119489375,1600.9804552020091,19.82574066428523,1502.6517621949072,18.79891752192737,1261.0227125926244
0.6706706706706707,21.7868323592743,1836.0492476883494,20.819586411424126,1600.6498732332127,19.827509825947164,1502.1269589272094,18.801471440630017,1261.1739201512278
0.6716716716716717,21.78743054969278,1836.7759822875057,20.82021818278723,1600.3378204005578,19.82924138950701,1501.5898972611092,18.804012719301173,1261.2963000508273
0.6726726726726727,21.788060180253083,1837.5240596607975,20.820837593862464,1600.0444678928302,19.83093528033272,1501.041446189328,18.806539903526836,1261.3900262570442
