Tiempo (s),Tiempo (horas),Temperatura_Salon_5 (C),Potencia_Salon_5 (W)
905.0,0.2513888888888889,18.884018035547292,1720.11009005271
906.0,0.25166666666666665,18.88899798549257,1717.5656871026567
907.0,0.25194444444444447,18.893936142294805,1715.0567535420898
908.0,0.25222222222222224,18.89883314151227,1712.5901686853463
909.0,0.2525,18.90368970811823,1710.1726957523308
910.0,0.25277777777777777,18.908506654552195,1707.8109633266026
911.0,0.25305555555555553,18.91328487853131,1705.5114471813954
912.0,0.25333333333333335,18.91802536062784,1703.2804525229994
913.0,0.2536111111111111,18.922729161619362,1701.1240966996243
914.0,0.2538888888888889,18.92739741961891,1699.0482924223415
915.0,0.25416666666666665,18.93203134699288,1697.0587315429102
916.0,0.2544444444444444,18.936632227075048,1695.1608694311328
917.0,0.25472222222222224,18.941201410685604,1693.3599099917212
918.0,0.255,18.945740312464583,1691.6607913571183
919.0,0.25527777777777777,18.95025040702942,1690.0681722877107
920.0,0.25555555555555554,18.95473322496674,1688.5864193030125
921.0,0.25583333333333336,18.959190348668557,1687.2195945537042
922.0,0.2561111111111111,18.963623408022787,1685.9714444176573
923.0,0.2563888888888889,18.968034075967044,1684.8453887443309
924.0,0.25666666666666665,18.972424063911614,1683.8445105255767
925.0,0.2569444444444444,18.976795117028896,1682.9715453475667
926.0,0.25722222222222224,18.98114900937808,1682.228868489714
927.0,0.2575,18.98548753871173,1681.6184705429912
928.0,0.2577777777777778,18.989812519950828,1681.1418572198018
929.0,0.25805555555555554,18.99412577463108,1680.7997473616288
930.0,0.25833333333333336,18.99842914177024,1680.5936730682201
931.0,0.2586111111111111,19.002724467069392,1680.5243612873187
932.0,0.2588888888888889,19.00701359630852,1680.592046047024
933.0,0.25916666666666666,19.011298369963672,1680.7965589627413
934.0,0.2594444444444444,19.015580618071827,1681.13734709324
935.0,0.25972222222222224,19.019862155195284,1681.613479743408
936.0,0.26,19.02414477545602,1682.223653074684
937.0,0.2602777777777778,19.02843024763864,1682.9661946190038
938.0,0.26055555555555554,19.03272031036917,1683.839068342879
939.0,0.2608333333333333,19.037016667380044,1684.839880494335
940.0,0.2611111111111111,19.041320982872733,1685.965886321685
941.0,0.2613888888888889,19.045634876990068,1687.2139976950434
942.0,0.26166666666666666,19.04995992141006,1688.5807916346896
943.0,0.2619444444444444,19.054297635073116,1690.0625197364216
944.0,0.26222222222222225,19.058649480054132,1691.6551184757348
945.0,0.2625,19.063016857590682,1693.3542203671507
946.0,0.2627777777777778,19.06740110427812,1695.1551659509162
947.0,0.26305555555555554,19.07180348844194,1697.0530165760158
948.0,0.2633333333333333,19.076225206697348,1699.0425679456282
949.0,0.26361111111111113,19.080667380705385,1701.1183643886948
950.0,0.2638888888888889,19.085131054134543,1703.274713819023
951.0,0.26416666666666666,19.089617189836126,1705.5057033413032
952.0,0.2644444444444444,19.094126667241127,1707.8052154615434
953.0,0.26472222222222225,19.098660279985733,1710.1669448576833
954.0,0.265,19.10321873377196,1712.5844156645735
955.0,0.2652777777777778,19.107802644469285,1715.050999226055
956.0,0.26555555555555554,19.11241253646245,1717.5599322655726
957.0,0.2658333333333333,19.11704884125002,1720.1043354255844
958.0,0.26611111111111113,19.12171189629746,1722.6772321250144
959.0,0.2663888888888889,19.126401944147922,1725.2715676831094
960.0,0.26666666666666666,19.131119131793195,1727.8802286573311
961.0,0.26694444444444443,19.135863510306475,1730.496062342321
962.0,0.26722222222222225,19.140635034738025,1733.1118963765375
963.0,0.2675,19.145433564273997,1735.7205584028743
964.0,0.2677777777777778,19.15025886265796,1738.3148957294209
965.0,0.26805555555555555,19.15511059887401,1740.887794936543
966.0,0.2683333333333333,19.159988348089577,1743.4322013766148
967.0,0.26861111111111113,19.16489159285535,1745.9411385130556
968.0,0.2688888888888889,19.169819724559055,1748.407727045783
969.0,0.26916666666666667,19.17477204512908,1750.825203770832
970.0,0.26944444444444443,19.179747768983344,1753.1869401226618
971.0,0.2697222222222222,19.18474602521799,1755.4864603486324
972.0,0.27,19.189765860030047,1757.717459266259
973.0,0.2702777777777778,19.19480623936733,1759.8738195551757
974.0,0.27055555555555555,19.199866051798463,1761.9496285372788
975.0,0.2708333333333333,19.20494411159512,1763.9391944003721
976.0,0.27111111111111114,19.2100391620182,1765.8370618228175
977.0,0.2713888888888889,19.21514987879902,1767.6380269594922
978.0,0.27166666666666667,19.220274873806158,1769.3371517530256
979.0,0.27194444444444443,19.22541269888825,1770.9297775396046
980.0,0.2722222222222222,19.23056184988269,1772.4115379270154
981.0,0.2725,19.23572077078012,1773.7783709373475
982.0,0.2727777777777778,19.2408878580349,1775.026530435716
983.0,0.27305555555555555,19.24606146501292,1776.152596930042
984.0,0.2733333333333333,19.251239906571374,1777.1534879855358
985.0,0.27361111111111114,19.25642146377447,1778.0264689554606
986.0,0.2738888888888889,19.26160438877998,1778.7691663345443
987.0,0.27416666666666667,19.266786910062486,1779.3795935333444
988.0,0.27444444444444444,19.271967239050834,1779.8562572528026
989.0,0.2747222222222222,19.277143579555243,1780.1983668563398
990.0,0.275,19.282314118356137,1780.4044271878622
991.0,0.2752777777777778,19.287477035699354,1780.4737256076935
992.0,0.27555555555555555,19.29263051172237,1780.4060290930358
993.0,0.2758333333333333,19.297772731821407,1780.2015058530435
994.0,0.2761111111111111,19.302901891785325,1779.860708555694
995.0,0.2763888888888889,19.30801620283189,1779.3845676657793
996.0,0.27666666666666667,19.31311389657418,1778.7743868435296
997.0,0.27694444444444444,19.318193229918265,1778.031838420367
998.0,0.2772222222222222,19.323252489884908,1777.1589583241614
999.0,0.2775,19.32828999834497,1776.1581402240806
1000.0,0.2777777777777778,19.333304116657043,1775.0321288058824
1001.0,0.27805555555555556,19.3382932501954,1773.7840121461697
1002.0,0.2783333333333333,19.34325585275635,1772.4172131809814
1003.0,0.2786111111111111,19.348190430831224,1770.9354802782316
1004.0,0.2788888888888889,19.353095547734394,1769.3428769318991
1005.0,0.2791666666666667,19.35796982757524,1767.6437706014808
1006.0,0.27944444444444444,19.362811959063148,1765.8428207243633
1007.0,0.2797222222222222,19.36762069913527,1763.9449659321003
1008.0,0.28,19.372394876397056,1761.955410504398
1009.0,0.2802777777777778,19.377133394366215,1759.8796100971047
1010.0,0.28055555555555556,19.3818352345112,1757.723256782757
1011.0,0.2808333333333333,19.386499459075925,1755.4922634442712
1012.0,0.2811111111111111,19.391125213682965,1753.1927475642754
1013.0,0.2813888888888889,19.395711729708154,1750.8310144542943
1014.0,0.2816666666666667,19.40025832642,1748.4135399696027
1015.0,0.28194444444444444,19.404764412878155,1745.946952756996
1016.0,0.2822222222222222,19.40922948958565,1743.4380160840517
1017.0,0.2825,19.413653149890447,1740.8936092995991
1018.0,0.2827777777777778,19.418035081132416,1738.3207089761593
1019.0,0.28305555555555556,19.422375065532602,1735.7263697859826
1020.0,0.2833333333333333,19.42667298082237,1733.1177051630566
1021.0,0.2836111111111111,19.430928800610687,1730.5018678040376
1022.0,0.2838888888888889,19.43514259448851,1727.886030061506
1023.0,0.2841666666666667,19.439314527870057,1725.2773642832356
1024.0,0.28444444444444444,19.443444861571322,1722.6830231513072
1025.0,0.2847222222222222,19.447533951127028,1720.1101200748901
1026.0,0.285,19.45158224584788,1717.56570969035
1027.0,0.2852777777777778,19.45559028762069,1715.05676852203
1028.0,0.28555555555555556,19.459558709454647,1712.5901758565751
1029.0,0.28583333333333333,19.463488233777742,1710.1726948830553
1030.0,0.2861111111111111,19.467379670487954,1707.8109541503393
1031.0,0.2863888888888889,19.47123391476457,1705.5114293922247
1032.0,0.2866666666666667,19.47505194464559,1703.280425769695
1033.0,0.28694444444444445,19.478834818377802,1701.124060578341
1034.0,0.2872222222222222,19.482583671546823,1699.048246467421
1035.0,0.2875,19.486299713994818,1697.0586752151962
1036.0,0.2877777777777778,19.489984226534318,1695.16080210293
1037.0,0.28805555555555556,19.493638557467,1693.3598309271385
1038.0,0.28833333333333333,19.497264118916746,1691.6606996859316
1039.0,0.2886111111111111,19.50086238298673,1690.068066969901
1040.0,0.28888888888888886,19.504434877750537,1688.586299079511
1041.0,0.2891666666666667,19.50798318308743,1687.2194578760948
1042.0,0.28944444444444445,19.511508926371473,1685.9712893446274
1043.0,0.2897222222222222,19.515013778023214,1684.8452127835144
1044.0,0.29,19.518499446929294,1683.844310382189
1045.0,0.2902777777777778,19.521967675726376,1682.9713165102976
1046.0,0.29055555555555557,19.525420235916773,1682.2286045537928
1047.0,0.29083333333333333,19.528858922665464,1681.6181624913092
1048.0,0.2911111111111111,19.532285548378056,1681.1415011147599
1049.0,0.29138888888888886,19.535701933410948,1680.7994388385237
1050.0,0.2916666666666667,19.539109914273894,1680.5934082834303
1051.0,0.29194444444444445,19.542511334098197,1680.5241314693099
1052.0,0.2922222222222222,19.545908036131916,1680.5918449354294
1053.0,0.2925,19.549301858347942,1680.7963821359815
1054.0,0.2927777777777778,19.552694628300124,1681.1371913168434
1055.0,0.29305555555555557,19.556088158082233,1681.6133425683279
1056.0,0.29333333333333333,19.559484239359033,1682.2235325924723
1057.0,0.2936111111111111,19.562884638467146,1682.9660893073574
1058.0,0.29388888888888887,19.56629109159248,1683.8389769643254
1059.0,0.2941666666666667,19.569705300034247,1684.8398020273557
1060.0,0.29444444444444445,19.573128925566994,1685.9658199124099
1061.0,0.2947222222222222,19.576563585912396,1687.2139426224423
1062.0,0.295,19.580010850332755,1688.5807472849094
1063.0,0.29527777777777775,19.583472235357934,1690.062485583479
1064.0,0.29555555555555557,19.586949200657244,1691.655094066744
1065.0,0.29583333333333334,19.590443145067486,1693.354205310851
1066.0,0.2961111111111111,19.593955402787902,1695.1551599086529
1067.0,0.29638888888888887,19.597487239752454,1697.053019254573
1068.0,0.2966666666666667,19.60103985018929,1699.042579091487
1069.0,0.29694444444444446,19.604614353376824,1701.1183837834021
1070.0,0.2972222222222222,19.608211790605264,1703.2747412754427
1071.0,0.2975,19.611833122351943,1705.5057387005754
1072.0,0.29777777777777775,19.615479225678158,1707.805258590622
1073.0,0.2980555555555556,19.619150891854638,1710.1669956473547
1074.0,0.29833333333333334,19.622848824222142,1712.5844740278797
1075.0,0.2986111111111111,19.626573636293077,1715.0510650970666
1076.0,0.29888888888888887,19.630325850099293,1717.5600055984685
1077.0,0.2991666666666667,19.634105894790594,1720.1044161940056
1078.0,0.29944444444444446,19.637914105487834,1722.6773203216742
1079.0,0.2997222222222222,19.641750722393684,1725.271663319644
1080.0,0.3,19.64561589016357,1727.8803317643865
1081.0,0.30027777777777775,19.649509657538445,1730.4961729698773
1082.0,0.3005555555555556,19.653431977240462,1733.1120145944808
1083.0,0.30083333333333334,19.65738270613178,1735.7206843018312
1084.0,0.3011111111111111,19.661361605636113,1738.3150294218815
1085.0,0.3013888888888889,19.66536834242185,1740.887936558308
1086.0,0.3016666666666667,19.669402489344876,1743.432351088616
1087.0,0.30194444444444446,19.673463526648522,1745.9412965036079
1088.0,0.3022222222222222,19.67755084341738,1748.4078935333557
1089.0,0.3025,19.681663739280957,1750.8253790074446
1090.0,0.30277777777777776,19.68580142636259,1753.187124398047
1091.0,0.3030555555555556,19.68996303146822,1755.4866539953541
1092.0,0.30333333333333334,19.694147598509105,1757.7176626660348
1093.0,0.3036111111111111,19.69835409115184,1759.8740331467425
1094.0,0.3038888888888889,19.70258139568849,1761.949852826266
1095.0,0.30416666666666664,19.706828324118998,1763.939429971823
1096.0,0.30444444444444446,19.711093617437566,1765.8373093572748
1097.0,0.3047222222222222,19.71537594911411,1767.6382872539573
1098.0,0.305,19.719673928761495,1769.3374257487383
1099.0,0.30527777777777776,19.723986105978785,1770.9300663595811
1100.0,0.3055555555555556,19.72831097436066,1772.4118429279197
1101.0,0.30583333333333335,19.732646975662856,1773.7786937830322
1102.0,0.3061111111111111,19.73699250411407,1775.0268732045854
1103.0,0.3063888888888889,19.741345910865924,1776.1529622769494
1104.0,0.30666666666666664,19.745705508576076,1777.153879394019
1105.0,0.30694444444444446,19.750069576129295,1778.026891138636
1106.0,0.30722222222222223,19.754436363531994,1778.7696258354474
1107.0,0.3075,19.7588040971395,1779.38009902969
1108.0,0.30777777777777776,19.763170986147536,1779.8568086472778
1109.0,0.3080555555555556,19.767535230892005,1780.1988709843158
1110.0,0.30833333333333335,19.771895015967555,1780.4048867864885
1111.0,0.3086111111111111,19.77624851951047,1780.4741488420764
1112.0,0.3088888888888889,19.780593919524843,1780.4064220860034
1113.0,0.30916666666666665,19.7849293992545,1780.2018730425
1114.0,0.30944444444444447,19.789253152324232,1779.8610532409398
1115.0,0.30972222222222223,19.793563387780967,1779.3848923727164
1116.0,0.31,19.797858335063292,1778.77469355634
1117.0,0.31027777777777776,19.802136248901142,1778.0321287313736
1118.0,0.31055555555555553,19.806395414138834,1777.1592335338598
1119.0,0.31083333333333335,19.810634150471397,1776.1584014100285
1120.0,0.3111111111111111,19.814850817082863,1775.0323768715066
1121.0,0.3113888888888889,19.819043817174688,1773.7842478562147
1122.0,0.31166666666666665,19.823211602372453,1772.4174371878225
1123.0,0.31194444444444447,19.827352676999105,1770.9356931417756
1124.0,0.31222222222222223,19.831465602203195,1769.343079134883
1125.0,0.3125,19.835548999930978,1767.6439625613991
1126.0,0.31277777777777777,19.83960155673156,1765.843002802877
1127.0,0.31305555555555553,19.843622027384722,1763.9451384425356
1128.0,0.31333333333333335,19.84760923834156,1761.9555737177686
1129.0,0.3136111111111111,19.85156209096847,1759.8797642469794
1130.0,0.3138888888888889,19.85547956458572,1757.723402069208
1131.0,0.31416666666666665,19.859360719292173,1755.492400037082
1132.0,0.31444444444444447,19.863204698568538,1753.1928756055406
1133.0,0.31472222222222224,19.86701073165197,1750.831134060516
1134.0,0.315,19.87077813567553,1748.413651233357
1135.0,0.31527777777777777,19.87450631756663,1745.9470557482352
1136.0,0.31555555555555553,19.87819477569932,1743.4381108510777
1137.0,0.31583333333333335,19.881843101295807,1740.8936958697482
1138.0,0.3161111111111111,19.88545097957344,1738.3207873562146
1139.0,0.3163888888888889,19.889018190633998,1735.7264399623327
1140.0,0.31666666666666665,19.892544610092788,1733.117767101601
1141.0,0.3169444444444444,19.89603020944595,1730.5019214498416
1142.0,0.31722222222222224,19.899475056174825,1727.8860753381937
1143.0,0.3175,19.902879313587196,1725.277401092103
1144.0,0.31777777777777777,19.906243240395792,1722.6830513701325
1145.0,0.31805555555555554,19.90956719003522,1720.1101395563996
1146.0,0.31833333333333336,19.912851609719166,1717.5657202602945
1147.0,0.3186111111111111,19.91609703924051,1715.0567699768033
1148.0,0.3188888888888889,19.91930410951753,1712.590167960293
1149.0,0.31916666666666665,19.92247354089029,1710.172677363981
1150.0,0.3194444444444444,19.92560614117176,1707.810926696511
1151.0,0.31972222222222224,19.928702803459043,1705.5113916460948
1152.0,0.32,19.931764503710703,1703.2803773215246
1153.0,0.3202777777777778,19.93479229809673,1701.1240009580094
1154.0,0.32055555555555554,19.937787320128425,1699.048175134185
1155.0,0.32083333333333336,19.94075077757595,1697.0585915447557
1156.0,0.3211111111111111,19.943683949181924,1695.1607053709004
1157.0,0.3213888888888889,19.9465881811799,1693.3597202876374
1158.0,0.32166666666666666,19.94946488362706,1691.660574143404
1159.0,0.3219444444444444,19.95231552656078,1690.0679253413678
1160.0,0.32222222222222224,19.955141635989087,1688.5861399429546
1161.0,0.3225,19.95794478972491,1687.2192794982577
1162.0,0.3227777777777778,19.96072661307386,1685.9710895774492
1163.0,0.32305555555555554,19.963488774383862,1684.8449889117276
1164.0,0.3233333333333333,19.96623298046172,1683.844058894415
1165.0,0.3236111111111111,19.96896097185247,1682.9710327576643
1166.0,0.3238888888888889,19.97167451794921,1682.2282823131127
1167.0,0.32416666666666666,19.97437541179247,1681.6177941405087
1168.0,0.3244444444444444,19.977065463798642,1681.141088879017
1169.0,0.32472222222222225,19.979746493527752,1680.79907387381
1170.0,0.325,19.982420335472003,1680.5930903522094
1171.0,0.3252777777777778,19.985088830644074,1680.5238525281973
1172.0,0.32555555555555554,19.987753820199746,1680.5915986495438
1173.0,0.3258333333333333,19.990417140045224,1680.796163824605
1174.0,0.32611111111111113,19.993080615686658,1681.1369974631673
1175.0,0.3263888888888889,19.995746057184288,1681.6131704616357
1176.0,0.32666666666666666,19.998415254180347,1682.2233800932904
1177.0,0.3269444444444444,20.001089970997842,1682.9659546926853
1178.0,0.32722222222222225,20.003771941816566,1683.8388588230905
1179.0,0.3275,20.00646286593614,1684.8396991878099
1180.0,0.3277777777777778,20.009164403137326,1685.9657313903722
1181.0,0.32805555555555554,20.01187816915332,1687.2138675835276
1182.0,0.3283333333333333,20.014605731262858,1688.5806850163824
1183.0,0.32861111111111113,20.017348604016856,1690.0624354729018
1184.0,0.3288888888888889,20.020108245110077,1691.655055585518
1185.0,0.32916666666666666,20.022886051408978,1693.3541780013593
1186.0,0.32944444444444443,20.025683355146537,1695.1551433740954
1187.0,0.32972222222222225,20.028501420294408,1697.0530131508553
1188.0,0.33,20.031341439122286,1699.0425831206958
1189.0,0.3302777777777778,20.03420452895392,1701.118397688525
1190.0,0.33055555555555555,20.03709172912858,1703.27476483608
1191.0,0.3308333333333333,20.04000399817632,1705.5057717294553
1192.0,0.33111111111111113,20.042942211214793,1707.8053009307698
1193.0,0.3313888888888889,20.04590715757466,1710.1670471698114
1194.0,0.33166666666666667,20.048899538660184,1712.5845346298845
1195.0,0.33194444444444443,20.051919966050797,1715.0511347006388
1196.0,0.3322222222222222,20.05496895984889,1717.5600841493417
1197.0,0.3325,20.05804694727831,1720.1045036608805
1198.0,0.3327777777777778,20.061154261537435,1722.6774166957646
1199.0,0.33305555555555555,20.06429114090994,1725.2717686145018
1200.0,0.3333333333333333,20.067457728135725,1727.8804460159993
1201.0,0.33361111111111114,20.07065407004369,1730.4962962370405
1202.0,0.3338888888888889,20.07388011744741,1733.112146959455
1203.0,0.33416666666666667,20.077135725303947,1735.7208258713003
1204.0,0.33444444444444443,20.080420653135416,1738.3151803282449
1205.0,0.3347222222222222,20.083734565712113,1740.8880969613424
1206.0,0.335,20.08707703399536,1743.4325211775601
1207.0,0.3352777777777778,20.090447536337493,1745.941476499742
1208.0,0.33555555555555555,20.0938454599357,1748.4080836931687
1209.0,0.3358333333333333,20.097270102535735,1750.8255796265003
1210.0,0.33611111111111114,20.10072067438087,1753.1873358157154
1211.0,0.3363888888888889,20.104196300400762,1755.486876600605
1212.0,0.33666666666666667,20.107696022634244,1757.7178969045688
1213.0,0.33694444444444444,20.111218802879456,1759.8742795298213
1214.0,0.3372222222222222,20.114763525564126,1761.9501119417394
1215.0,0.3375,20.118329000828147,1763.9397024980299
1216.0,0.3377777777777778,20.1219139678102,1765.8375960807703
1217.0,0.33805555555555555,20.125517098129503,1767.6385890924228
1218.0,0.3383333333333333,20.129136999553424,1769.33774378104
1219.0,0.3386111111111111,20.132772219841293,1770.9304018658943
1220.0,0.3388888888888889,20.13642125075451,1772.4121974443356
1221.0,0.33916666666666667,20.140082532222998,1773.7790691774921
1222.0,0.33944444444444444,20.143754456658552,1775.0272717849093
1223.0,0.3397222222222222,20.14743537340688,1776.1533869479429
1224.0,0.34,20.15112359333379,1777.154333888991
1225.0,0.3402777777777778,20.154817393550697,1778.0273803521068
1226.0,0.34055555555555556,20.15851502231419,1778.770156201766
1227.0,0.3408333333333333,20.162214704246946,1779.3806780508537
1228.0,0.3411111111111111,20.165914646654684,1779.857431847426
1229.0,0.3413888888888889,20.169613046866345,1780.1994501503123
1230.0,0.3416666666666667,20.173308087621656,1780.4054194596242
1231.0,0.34194444444444444,20.17699794532845,1780.4746417897886
1232.0,0.3422222222222222,20.18068079625316,1780.4068811739828
1233.0,0.3425,20.184354821886817,1780.2023027890618
1234.0,0.3427777777777778,20.188018214090395,1779.8614571245485
1235.0,0.34305555555555556,20.19166918013984,1779.3852731181628
1236.0,0.3433333333333333,20.195305947698344,1778.775053339077
1237.0,0.3436111111111111,20.198926769717914,1778.032469318482
1238.0,0.3438888888888889,20.20252992926373,1777.1595563821259
1239.0,0.3441666666666667,20.206113744251404,1776.1587077355027
1240.0,0.34444444444444444,20.209676572085947,1775.0326676998764
1241.0,0.3447222222222222,20.213216814190684,1773.7845240600238
1242.0,0.345,20.21673292041434,1772.4176995144799
1243.0,0.3452777777777778,20.220223393304547,1770.9359422349773
1244.0,0.34555555555555556,20.22368679223631,1769.3433155512394
1245.0,0.3458333333333333,20.22712173738429,1767.6441867834953
1246.0,0.3461111111111111,20.23052691352807,1765.8432152496518
1247.0,0.3463888888888889,20.233901073680098,1763.945339477596
1248.0,0.3466666666666667,20.237243042526394,1761.9557636561037
1249.0,0.34694444444444444,20.240551719670645,1759.8799433604097
1250.0,0.3472222222222222,20.24382608267278,1757.723570590823
1251.0,0.3475,20.247065189873776,1755.4925581648547
1252.0,0.3477777777777778,20.250268182998933,1753.193023505269
1253.0,0.34805555555555556,20.2534342895325,1750.8312718681955
1254.0,0.34833333333333333,20.25656282485715,1748.4137790570778
1255.0,0.3486111111111111,20.259653194152456,1745.9471736696573
1256.0,0.3488888888888889,20.262704894047175,1743.438218926546
1257.0,0.3491666666666667,20.265717514020782,1740.893794131068
1258.0,0.34944444444444445,20.268690737550454,1738.3208758111282
1259.0,0.3497222222222222,20.27162434300034,1735.726518594696
1260.0,0.35,20.274518204250693,1733.1178358712823
1261.0,0.3502777777777778,20.277372291065124,1730.5019802923255
1262.0,0.35055555555555556,20.280186669194983,1727.8861241638938
1263.0,0.35083333333333333,20.28296150022057,1725.2774397853536
1264.0,0.3511111111111111,20.28569704112962,1722.6830797878392
1265.0,0.35138888888888886,20.288393643634205,1720.1101575262996
1266.0,0.3516666666666667,20.29105175322791,1717.56572757878
1267.0,0.35194444444444445,20.2936719079859,1715.0567664062378
1268.0,0.3522222222222222,20.29625473711108,1712.5901532257194
1269.0,0.3525,20.298800959230427,1710.1726511491138
1270.0,0.3527777777777778,20.301311380446023,1707.8108886388468
1271.0,0.35305555555555557,20.303786892146235,1705.5113413309464
1272.0,0.35333333333333333,20.306228468582905,1703.280314274703
1273.0,0.3536111111111111,20.308637164221214,1701.1239246368048
1274.0,0.35388888888888886,20.3110141108694,1699.0480849161586
1275.0,0.3541666666666667,20.31336051459613,1697.058486713698
1276.0,0.35444444444444445,20.315677652443842,1695.1605850990418
1277.0,0.3547222222222222,20.31796686894693,1693.3595836128538
1278.0,0.355,20.32022957246402,1691.6604199395972
1279.0,0.3552777777777778,20.32246723133404,1690.06775227941
1280.0,0.35555555555555557,20.32468136986595,1688.585946438331
1281.0,0.35583333333333333,20.326873564172054,1687.2190636396888
1282.0,0.3561111111111111,20.329045437854457,1685.9708490280166
1283.0,0.35638888888888887,20.33119865755285,1684.8447207705678
1284.0,0.3566666666666667,20.33333492835852,1683.843759505441
1285.0,0.35694444444444445,20.33545598909051,1682.970697468509
1286.0,0.3572222222222222,20.337563607403382,1682.227905322125
1287.0,0.3575,20.33965957460074,1681.6173695495536
1288.0,0.35777777777777775,20.34174569954256,1681.1406240710674
1289.0,0.35805555555555557,20.343823801278546,1680.7986542456888
1290.0,0.35833333333333334,20.345895712705165,1680.5927200920771
1291.0,0.3586111111111111,20.347963273096518,1680.5235249478014
1292.0,0.35888888888888887,20.350028321880743,1680.5913076632892
1293.0,0.3591666666666667,20.3520926932568,1680.7959046584767
1294.0,0.35944444444444446,20.354158211040616,1681.1367664045486
1295.0,0.3597222222222222,20.356226683615503,1681.6129645832355
1296.0,0.36,20.358299898957295,1682.2231970471355
1297.0,0.36027777777777775,20.360379619731155,1682.9657925649203
1298.0,0.3605555555555556,20.362467578466212,1683.8387160316183
1299.0,0.36083333333333334,20.364565472817613,1684.8395744090524
1300.0,0.3611111111111111,20.366674960927106,1685.9656235058792
1301.0,0.36138888888888887,20.368797656893797,1687.2137756403315
1302.0,0.3616666666666667,20.370935126366845,1688.5806081970443
1303.0,0.36194444444444446,20.373088882271787,1690.0623730725276
1304.0,0.3622222222222222,20.37526038068197,1691.655006993872
1305.0,0.3625,20.37745101684618,1693.3541426887796
1306.0,0.36277777777777775,20.37966212138334,1695.155120880284
1307.0,0.3630555555555556,20.381894956654513,1697.05300307588
1308.0,0.36333333333333334,20.384150713322185,1699.0425851177124
1309.0,0.3636111111111111,20.386430507106176,1701.118411457867
1310.0,0.3638888888888889,20.38873537574505,1703.2747901204364
1311.0,0.3641666666666667,20.39106627617132,1705.5058083099386
1312.0,0.36444444444444446,20.393424081908197,1707.8053486237168
1313.0,0.3647222222222222,20.395809580694987,1710.1671058241939
1314.0,0.365,20.398223472347627,1712.5846041252448
1315.0,0.36527777777777776,20.400666366860246,1715.051214945474
1316.0,0.3655555555555556,20.403138782752915,1717.5601750798899
1317.0,0.36583333333333334,20.405641145670145,1720.1046052402642
1318.0,0.3661111111111111,20.40817378723393,1722.6775289134728
1319.0,0.3663888888888889,20.410736944154532,1725.2718914861848
1320.0,0.36666666666666664,20.413330757601376,1727.88057958358
1321.0,0.36694444444444446,20.415955272835856,1730.4964405691317
1322.0,0.3672222222222222,20.418610439106985,1733.1123021521062
1323.0,0.3675,20.421296109810243,1735.7209920490834
1324.0,0.36777777777777776,20.424012042909133,1738.3153576457187
1325.0,0.3680555555555556,20.426757901618355,1740.8882856049293
1326.0,0.36833333333333335,20.42953325534666,1743.4327213679046
1327.0,0.3686111111111111,20.43233758089687,1745.941688494616
1328.0,0.3688888888888889,20.435170263919773,1748.4083077910288
1329.0,0.36916666666666664,20.43803060061788,1750.8258161708218
1330.0,0.36944444444444446,20.440917799694443,1753.1875852002718
1331.0,0.36972222222222223,20.443830984542405,1755.4871392759046
1332.0,0.37,20.44676919566729,1757.7181733857428
1333.0,0.37027777777777776,20.44973139333746,1759.8745704063297
1334.0,0.3705555555555556,20.45271646045454,1761.9504178894144
1335.0,0.37083333333333335,20.455723205636215,1763.9400242941365
1336.0,0.3711111111111111,20.458750366503075,1765.83793462304
1337.0,0.3713888888888889,20.461796613160693,1767.6389454233818
1338.0,0.37166666666666665,20.46486055186766,1769.3381191195115
1339.0,0.37194444444444447,20.46794072887993,1770.930797648372
1340.0,0.37222222222222223,20.471035634461668,1772.4126153801546
1341.0,0.3725,20.47414370705268,1773.7795113235334
1342.0,0.37277777777777776,20.47726333758313,1775.0277406480845
1343.0,0.37305555555555553,20.480392873927446,1776.1538856264906
1344.0,0.37333333333333335,20.483530625493064,1777.1548662629905
1345.0,0.3736111111111111,20.486674867948903,1778.0279513095365
1346.0,0.3738888888888889,20.489823848126083,1778.7707717243522
1347.0,0.37416666666666665,20.492975789220996,1779.3813438841578
1348.0,0.37444444444444447,20.496128896916794,1779.8581388855991
1349.0,0.37472222222222223,20.499281365948015,1780.200116432869
1350.0,0.375,20.50243137746628,1780.4060379367152
1351.0,0.37527777777777777,20.50557710645534,1780.475217477157
1352.0,0.37555555555555553,20.508716727764302,1780.4074194156528
1353.0,0.37583333333333335,20.511848421457113,1780.2028080263208
1354.0,0.3761111111111111,20.514970377958342,1779.861932923904
1355.0,0.3763888888888889,20.5180808031006,1779.3857223508694
1356.0,0.37666666666666665,20.52117792309898,1778.7754783421897
1357.0,0.37694444444444447,20.524259989454286,1778.0328720177947
1358.0,0.37722222222222224,20.52732528377861,1777.1599383829664
1359.0,0.3775,20.53037212253349,1776.1590703897525
1360.0,0.37777777777777777,20.533398861669536,1775.0330121559425
1361.0,0.37805555555555553,20.536403901155868,1773.7848513005931
1362.0,0.37833333333333335,20.539385689387576,1772.4180103854285
1363.0,0.3786111111111111,20.542342727459534,1770.936237467808
1364.0,0.3788888888888889,20.5452735732951,1769.343595780692
1365.0,0.37916666666666665,20.548176845618563,1767.64445256153
1366.0,0.3794444444444444,20.551051227760595,1765.8434670566417
1367.0,0.37972222222222224,20.55389547128628,1763.9455777313692
1368.0,0.38,20.556708399435934,1761.9559887192822
